area,int_sqft,n_bedroom,n_bathroom,n_room,park_facil,utility_avail,street,mzzone,sales_price,house_age,buildtype_Commercial,buildtype_House,buildtype_Others
2,901,1,1,3,0,1,1,5,9000320,33,0,0,1
2,1270,2,1,4,1,1,0,3,13399250,35,1,0,0
2,802,1,1,3,1,0,0,3,7320850,7,0,1,0
2,1094,1,1,3,0,2,1,3,12035150,29,1,0,0
0,666,1,1,2,0,0,2,0,4505500,9,0,0,1
3,1655,2,1,4,1,0,1,2,8487410,43,0,1,0
4,1622,2,1,4,0,1,1,3,12763700,25,1,0,0
4,2364,4,2,6,0,2,1,5,18543840,22,1,0,0
0,1442,2,2,4,1,2,1,4,8965750,47,0,0,1
4,1614,2,1,4,0,1,2,3,13378620,11,1,0,0
3,1567,2,1,4,0,0,2,3,13199950,35,1,0,0
0,677,1,1,2,1,1,0,1,5633250,47,1,0,0
4,2333,4,2,6,1,1,2,5,14416660,20,0,0,1
0,1270,1,1,3,1,2,0,1,9422000,12,1,0,0
2,1022,1,1,3,0,0,1,5,9089140,32,0,0,1
2,1000,1,1,3,1,2,2,4,9681250,7,0,1,0
4,1429,2,1,4,0,1,2,3,8876760,19,0,0,1
6,1515,1,1,4,1,2,2,5,20003050,10,1,0,0
1,888,1,1,3,1,0,0,5,12334440,16,1,0,0
0,712,1,1,2,0,2,1,4,7558000,20,1,0,0
6,1685,1,1,4,1,1,1,4,19839060,43,1,0,0
4,1483,2,1,4,0,2,2,4,13570940,7,1,0,0
1,990,1,1,3,0,1,1,1,10341610,34,1,0,0
0,1157,1,1,3,0,0,0,0,7007250,10,1,0,0
0,1350,2,2,4,0,0,1,2,9967750,5,1,0,0
4,1702,2,1,4,0,1,1,5,14721720,26,1,0,0
6,1779,1,1,4,1,1,1,4,14052490,36,0,0,1
0,1356,2,2,4,1,2,1,2,8177250,33,0,0,1
2,713,1,1,2,0,1,1,3,9213250,23,1,0,0
1,969,1,1,3,1,1,2,5,10820520,28,0,0,1
4,1324,1,1,3,1,2,2,3,9187560,18,0,1,0
2,1156,1,1,3,0,1,2,5,14124700,22,1,0,0
0,1327,1,1,3,1,1,2,0,9886000,20,1,0,0
0,1117,1,1,3,0,0,1,5,9500250,43,1,0,0
2,1284,2,1,4,0,1,2,4,14704500,10,1,0,0
5,1983,2,1,5,1,1,2,5,15237150,35,0,1,0
2,1264,2,1,4,0,1,1,4,8987800,24,0,1,0
3,1649,2,1,4,1,1,2,0,12990820,26,1,0,0
2,1245,2,1,4,1,1,1,5,11062000,4,0,1,0
4,1422,2,1,4,1,1,1,4,13472800,30,1,0,0
1,634,1,1,2,0,0,1,4,8762095,33,1,0,0
4,2052,3,2,5,0,1,1,3,10357920,24,0,0,1
2,984,1,1,3,0,2,2,4,8614330,39,0,0,1
5,1808,2,1,5,1,0,0,4,13475870,34,0,0,1
2,1266,2,1,4,0,2,1,3,9080550,5,0,1,0
6,1910,2,1,5,1,1,1,4,21530880,39,1,0,0
3,1527,2,1,4,1,0,2,1,8920800,25,0,0,1
1,1124,1,1,3,0,2,2,1,7870685,19,0,1,0
3,1654,2,1,4,1,1,1,2,10246160,13,0,0,1
3,1722,2,1,4,1,1,1,0,13217550,25,1,0,0
2,833,1,1,3,1,0,0,5,11265800,36,1,0,0
0,529,1,1,2,1,0,2,0,4168625,41,0,0,1
0,1640,2,2,4,0,0,2,1,11001750,21,1,0,0
1,1271,2,2,4,0,1,2,1,9226180,12,0,0,1
3,1628,2,1,4,0,2,0,1,7195550,25,0,1,0
6,1553,1,1,4,1,2,1,3,18365420,16,1,0,0
0,633,1,1,2,0,1,0,3,5648000,48,1,0,0
2,796,1,1,2,1,2,1,4,8992520,16,0,0,1
3,1794,2,1,4,0,0,2,3,10485480,29,0,0,1
3,1726,2,1,4,1,0,0,1,8001610,18,0,1,0
3,1644,2,1,4,1,2,0,5,10138550,30,0,1,0
4,2471,4,2,6,0,2,2,4,12529240,22,0,1,0
0,1122,1,1,3,1,0,1,5,8904750,16,0,0,1
5,1906,2,1,5,1,1,2,3,14737720,17,0,0,1
4,1420,2,1,4,0,2,2,5,13798400,20,1,0,0
3,1755,2,1,4,1,2,2,0,14615700,15,1,0,0
3,1686,2,1,4,0,1,0,4,13495120,26,1,0,0
4,2053,3,2,5,0,2,1,5,12034000,17,0,0,1
5,1772,1,1,4,0,0,1,5,20334690,27,1,0,0
2,918,1,1,3,0,2,1,3,10781300,10,1,0,0
2,861,1,1,3,1,2,2,4,9512550,5,0,1,0
0,1091,1,1,3,0,1,2,2,8994500,34,1,0,0
2,1093,1,1,3,1,0,2,4,9354900,34,0,1,0
3,1860,3,2,5,1,1,2,0,14830590,7,1,0,0
3,1908,3,2,5,0,1,2,3,10195310,53,0,0,1
3,1555,2,1,4,0,2,0,4,13027020,26,1,0,0
2,1139,1,1,3,0,0,1,3,8602280,15,0,0,1
1,982,1,1,3,1,1,0,1,6515045,23,0,1,0
2,875,1,1,3,1,2,2,5,9749000,24,0,1,0
0,1631,2,2,4,1,0,2,3,9009500,28,0,1,0
3,1615,2,1,4,1,0,2,3,10873880,9,0,0,1
2,942,1,1,3,0,0,0,5,8017350,5,0,1,0
0,1537,2,2,4,0,1,2,4,8474250,49,0,1,0
1,961,1,1,3,0,1,2,4,12505440,36,1,0,0
3,1901,3,2,5,1,0,1,0,8567050,10,0,1,0
0,641,1,1,2,0,2,0,2,4256250,5,0,1,0
3,1538,2,1,4,0,1,0,1,11133440,22,1,0,0
2,1188,1,1,3,1,0,0,5,9884750,5,0,1,0
2,1068,1,1,3,0,0,0,5,12443800,12,1,0,0
2,1034,1,1,3,1,2,1,3,8445450,35,0,1,0
1,619,1,1,2,1,0,0,4,7387625,35,0,0,1
6,1762,1,1,4,0,2,0,4,19848170,6,1,0,0
2,1100,1,1,3,1,1,0,3,8224000,8,0,1,0
3,1860,3,2,5,1,1,0,1,13473750,55,1,0,0
1,753,1,1,2,1,1,2,2,8728635,9,0,0,1
5,1636,1,1,4,1,1,2,3,11781050,39,0,1,0
4,2074,3,2,5,1,1,2,4,11739740,27,0,1,0
6,1533,1,1,4,0,1,0,5,12613410,21,0,0,1
3,1530,2,1,4,0,1,1,2,12656590,22,1,0,0
2,825,1,1,3,1,1,2,4,11585000,32,1,0,0
3,1794,2,1,4,0,0,1,2,8474920,11,0,1,0
0,1267,1,1,3,1,1,0,1,8965500,18,1,0,0
4,1891,3,2,5,1,2,2,3,16077100,25,1,0,0
5,1896,2,1,5,1,0,2,3,21750600,5,1,0,0
2,1223,2,1,4,0,2,0,5,9818010,22,0,0,1
4,1724,2,1,4,1,1,2,5,16196760,18,1,0,0
1,1072,1,1,3,1,0,0,1,11547935,9,1,0,0
1,634,1,1,2,0,1,0,4,6690720,28,0,1,0
3,1767,2,1,4,1,1,2,3,9755310,48,0,1,0
2,1273,2,1,4,0,1,1,5,9991510,38,0,0,1
0,1275,1,1,3,1,1,1,1,6909125,18,0,0,1
0,1047,1,1,3,1,1,0,0,7065000,32,1,0,0
5,1597,1,1,4,1,0,1,5,12514070,21,0,1,0
0,1586,2,2,4,1,1,2,3,9779750,24,0,0,1
4,2327,4,2,6,1,1,2,3,18610560,18,1,0,0
4,2008,3,2,5,0,2,2,3,16478960,8,1,0,0
4,1303,1,1,3,1,1,2,3,9356020,18,0,0,1
1,846,1,1,3,0,0,0,1,5576560,24,0,0,1
0,1428,2,2,4,1,2,0,1,10214750,33,1,0,0
2,877,1,1,3,0,0,1,4,11046700,6,1,0,0
3,1751,2,1,4,1,0,1,5,10753720,36,0,1,0
5,1738,1,1,4,1,1,1,3,19240920,36,1,0,0
1,985,1,1,3,1,0,1,5,9715800,20,0,1,0
1,766,1,1,2,1,1,2,2,7638500,20,0,1,0
0,1196,1,1,3,1,0,2,3,7955250,49,0,0,1
2,1128,1,1,3,1,1,2,4,10897710,9,0,0,1
2,1092,1,1,3,0,0,0,4,7877290,31,0,0,1
4,1973,3,2,5,1,1,2,5,12781400,17,0,0,1
4,2447,4,2,6,1,1,1,4,13572840,25,0,0,1
3,1736,2,1,4,0,1,0,4,9053300,45,0,0,1
3,1559,2,1,4,1,2,1,1,12999460,48,1,0,0
5,1708,1,1,4,1,1,1,3,12590750,15,0,1,0
0,517,1,1,2,0,1,1,5,6830000,40,1,0,0
0,1403,2,2,4,0,1,2,4,11971000,12,1,0,0
0,1085,1,1,3,1,0,1,3,9832750,17,1,0,0
0,510,1,1,2,0,1,1,5,6249500,23,0,0,1
2,1291,2,1,4,0,1,1,4,9302420,37,0,0,1
3,1961,3,2,5,1,1,2,2,15931810,53,1,0,0
1,766,1,1,2,0,2,1,4,10605950,10,1,0,0
1,1169,1,1,3,1,1,2,4,15089800,40,1,0,0
0,1401,2,2,4,1,1,2,3,8802250,9,0,1,0
2,946,1,1,3,0,1,1,4,11659850,7,1,0,0
1,829,1,1,3,1,0,0,4,8713470,38,0,0,1
4,2276,4,2,6,0,1,1,4,17426900,15,1,0,0
6,1861,2,1,5,0,0,1,5,14480160,14,0,0,1
3,1616,2,1,4,1,0,1,3,8860120,51,0,1,0
0,1505,2,2,4,0,1,0,5,8461750,15,0,1,0
0,1072,1,1,3,1,0,0,4,6677000,40,0,1,0
0,1253,1,1,3,0,2,2,5,8967625,15,0,0,1
3,1859,3,2,5,0,1,2,5,11347040,22,0,1,0
3,1805,3,2,5,0,1,0,3,13461540,42,1,0,0
2,1274,2,1,4,0,2,2,5,11289880,6,0,0,1
6,1709,1,1,4,0,2,1,5,19959060,18,1,0,0
5,1909,2,1,5,0,1,1,5,13381530,9,0,1,0
3,1591,2,1,4,0,0,2,4,13522410,38,1,0,0
3,1674,2,1,4,1,1,1,2,14376860,18,1,0,0
5,1730,1,1,4,0,0,2,5,13937920,16,0,0,1
0,838,1,1,2,1,1,2,0,5448750,22,0,0,1
3,1718,2,1,4,1,1,2,4,16246070,11,1,0,0
3,1863,3,2,5,1,0,1,4,11077460,48,0,0,1
2,746,1,1,2,1,1,1,5,8834250,19,0,1,0
2,940,1,1,3,0,1,2,5,9446200,16,0,1,0
6,1569,1,1,4,0,2,2,3,12196510,12,0,0,1
4,2219,3,2,5,1,1,2,4,12382360,8,0,1,0
0,843,1,1,2,0,1,2,0,5016625,12,0,0,1
6,1779,1,1,4,0,0,0,5,13081220,20,0,0,1
0,543,1,1,2,0,2,0,0,4521500,10,1,0,0
4,2215,3,2,5,0,2,2,4,17812120,6,1,0,0
0,551,1,1,2,1,2,1,0,5162250,39,1,0,0
0,692,1,1,2,1,1,1,1,4485750,33,0,1,0
4,2432,4,2,6,1,2,2,3,13849520,24,0,0,1
2,892,1,1,3,0,1,2,3,10753200,32,1,0,0
4,1734,2,1,4,1,1,1,5,15722880,24,1,0,0
1,944,1,1,3,0,2,0,2,7028960,24,0,0,1
3,1924,3,2,5,1,1,1,4,11095900,25,0,1,0
5,1688,1,1,4,0,1,1,3,10560230,39,0,1,0
4,1721,2,1,4,0,2,2,4,10728800,9,0,0,1
2,745,1,1,2,1,1,2,3,10609450,39,1,0,0
0,1590,2,2,4,1,2,1,1,11415250,31,1,0,0
4,1719,2,1,4,1,1,1,5,15598600,10,1,0,0
2,838,1,1,3,1,1,1,3,7812900,6,0,1,0
4,1941,3,2,5,0,1,2,5,12045160,7,0,0,1
2,1215,2,1,4,0,2,1,5,10569900,9,0,0,1
0,926,1,1,3,1,1,1,0,5561250,15,0,1,0
5,1609,1,1,4,0,2,0,3,11671660,7,0,0,1
2,1226,2,1,4,1,0,1,3,10133720,10,0,0,1
4,1478,2,1,4,0,1,2,5,10119880,24,0,1,0
2,1041,1,1,3,1,2,1,5,13933850,7,1,0,0
0,1420,2,2,4,0,2,2,3,8222000,50,0,0,1
5,1933,2,1,5,0,2,2,5,22593290,27,1,0,0
2,1093,1,1,3,0,1,1,5,9652510,18,0,0,1
3,1683,2,1,4,0,0,1,2,8581000,30,0,0,1
1,1165,1,1,3,1,0,1,0,7605945,23,0,1,0
2,1083,1,1,3,0,1,1,5,13129250,39,1,0,0
4,2004,3,2,5,0,2,1,4,10047540,17,0,1,0
2,1102,1,1,3,1,0,1,4,8911850,31,0,1,0
3,1565,2,1,4,1,2,2,2,13874910,38,1,0,0
6,1938,2,1,5,0,1,0,4,12798530,19,0,1,0
3,1615,2,1,4,0,0,2,3,9003860,8,0,1,0
0,746,1,1,2,1,2,1,5,9029500,38,1,0,0
2,824,1,1,3,1,1,0,4,11570100,6,1,0,0
4,2432,4,2,6,1,1,2,4,13902360,16,0,0,1
0,645,1,1,2,0,1,2,4,7575500,34,1,0,0
3,1850,3,2,5,1,1,0,1,9150230,19,0,0,1
4,1985,3,2,5,0,1,2,3,9893420,21,0,1,0
0,1031,1,1,3,1,0,2,2,7121000,14,0,1,0
3,1604,2,1,4,0,1,1,0,6334300,30,0,1,0
1,640,1,1,2,1,0,0,2,8739135,29,1,0,0
5,1666,1,1,4,1,0,0,4,13390780,20,0,0,1
0,770,1,1,2,1,1,1,1,6386750,49,1,0,0
6,1815,2,1,5,1,1,1,4,21165570,11,1,0,0
4,2203,3,2,5,1,2,1,4,18055240,22,1,0,0
0,1194,1,1,3,0,1,2,3,6501500,34,0,1,0
3,1832,3,2,5,0,2,2,5,12583340,12,0,0,1
0,639,1,1,2,0,1,2,3,7112250,27,1,0,0
5,1638,1,1,4,0,1,0,4,10983530,19,0,1,0
3,1800,2,1,4,0,0,2,5,15728210,28,1,0,0
0,909,1,1,3,1,2,1,5,10578000,16,1,0,0
0,1184,1,1,3,1,2,2,4,8425000,36,0,1,0
3,1803,3,2,5,1,1,2,4,11541320,31,0,1,0
2,713,1,1,2,0,1,2,5,7865000,24,0,1,0
3,1624,2,1,4,1,2,0,0,7269300,20,0,1,0
1,1077,1,1,3,1,2,2,2,9801720,28,0,0,1
4,1729,2,1,4,0,1,2,3,8896740,27,0,1,0
2,1065,1,1,3,0,1,2,3,12311250,11,1,0,0
5,1671,1,1,4,1,1,0,4,12256520,26,0,1,0
0,510,1,1,2,1,1,1,5,6583500,43,0,0,1
1,1181,1,1,3,0,2,0,3,8557760,24,0,1,0
2,758,1,1,2,0,1,1,3,9440800,16,1,0,0
4,2156,3,2,5,1,1,1,4,12558620,15,0,0,1
4,2004,3,2,5,1,1,1,5,12074700,25,0,1,0
2,1067,1,1,3,1,0,1,3,8299100,26,0,1,0
2,1085,1,1,3,0,2,1,4,8434850,23,0,1,0
1,1064,1,1,3,0,1,2,5,14038465,11,1,0,0
2,739,1,1,2,0,2,0,5,9729650,23,1,0,0
5,1829,2,1,5,1,1,1,3,12627130,29,0,1,0
6,1637,1,1,4,1,1,0,5,11905180,44,0,1,0
1,763,1,1,2,0,1,2,4,8182525,35,0,0,1
1,1138,1,1,3,0,1,1,2,7704145,23,0,1,0
5,1724,1,1,4,1,1,2,4,12952940,22,0,1,0
2,1017,1,1,3,1,1,0,4,9255790,14,0,0,1
0,732,1,1,2,0,0,1,1,3974000,50,0,0,1
3,1926,3,2,5,0,0,1,2,9477620,41,0,0,1
2,958,1,1,3,0,1,2,4,9318660,24,0,0,1
3,1938,3,2,5,0,2,0,1,8328830,44,0,0,1
0,1362,2,2,4,0,0,1,5,8358250,38,0,0,1
3,1627,2,1,4,0,2,0,2,8748900,15,0,0,1
0,737,1,1,2,0,1,2,4,6030000,34,0,1,0
2,726,1,1,2,0,2,2,5,11227800,20,1,0,0
4,2189,3,2,5,1,1,1,3,11132540,17,0,1,0
1,890,1,1,3,1,1,0,3,11045865,31,1,0,0
2,810,1,1,3,0,1,0,5,7561350,9,0,1,0
0,1592,2,2,4,1,1,0,0,6433250,7,0,1,0
1,1245,2,2,4,0,0,1,0,8352235,9,0,0,1
4,1479,2,1,4,0,1,2,4,13025840,22,1,0,0
2,1259,2,1,4,1,1,2,5,12017530,34,0,0,1
4,2042,3,2,5,1,2,1,4,12386540,15,0,0,1
0,663,1,1,2,1,2,2,5,9938250,27,1,0,0
4,2439,4,2,6,1,2,1,4,13774720,7,0,0,1
6,1888,2,1,5,1,0,0,5,14042030,42,0,0,1
0,1655,2,2,4,1,2,0,2,11697500,26,1,0,0
1,1197,1,1,3,1,1,0,0,8116035,29,0,0,1
1,966,1,1,3,1,1,0,4,12584475,5,1,0,0
0,807,1,1,2,0,1,0,1,3953125,32,0,0,1
2,862,1,1,3,1,1,1,4,11637200,16,1,0,0
3,1625,2,1,4,0,2,0,4,14013210,13,1,0,0
2,1143,1,1,3,0,2,1,3,12525300,22,1,0,0
2,967,1,1,3,1,0,2,5,14064400,12,1,0,0
2,1168,1,1,3,1,0,1,3,13063900,38,1,0,0
3,1744,2,1,4,0,1,0,5,15120240,7,1,0,0
3,1966,3,2,5,0,2,2,3,11354230,14,0,0,1
3,1722,2,1,4,1,1,0,4,10728940,17,0,0,1
3,1541,2,1,4,1,2,1,0,7851840,52,0,0,1
4,1409,2,1,4,0,1,1,4,8545660,23,0,1,0
4,1936,3,2,5,1,2,1,4,16549820,11,1,0,0
4,2474,4,2,6,0,1,2,4,12913500,11,0,0,1
2,1217,2,1,4,0,1,1,4,8829350,37,0,1,0
2,1057,1,1,3,1,1,2,4,13875150,29,1,0,0
2,955,1,1,3,0,0,2,5,12610500,22,1,0,0
6,1608,1,1,4,1,1,0,5,19359180,39,1,0,0
2,1010,1,1,3,0,2,0,4,7368100,38,0,1,0
2,1170,1,1,3,0,1,2,5,14029100,34,1,0,0
0,982,1,1,3,1,1,1,0,5028250,44,0,0,1
0,763,1,1,2,0,1,1,5,6321500,28,0,1,0
1,778,1,1,2,0,0,1,2,5856595,33,0,1,0
0,1502,2,2,4,1,1,1,2,7825250,19,0,1,0
1,1110,1,1,3,1,1,0,5,10708380,12,0,0,1
2,759,1,1,2,0,2,0,5,7372180,29,0,0,1
5,1789,1,1,4,1,1,2,5,21512830,34,1,0,0
3,1884,3,2,5,1,0,0,4,15533370,21,1,0,0
2,1181,1,1,3,1,0,2,4,11371920,9,0,0,1
4,1567,2,1,4,0,1,2,5,10388980,12,0,0,1
0,686,1,1,2,0,1,0,4,4762750,37,0,1,0
3,1630,2,1,4,0,2,0,3,8689410,23,0,0,1
4,1503,2,1,4,1,1,2,5,10790620,11,0,1,0
3,1754,2,1,4,1,2,1,4,11481960,18,0,0,1
0,1299,1,1,3,0,0,1,1,8259750,49,1,0,0
2,983,1,1,3,1,2,0,4,9346410,30,0,0,1
6,1708,1,1,4,1,0,2,5,20841430,34,1,0,0
2,1230,2,1,4,1,1,2,4,15118500,22,1,0,0
3,1760,2,1,4,1,0,2,1,15202400,5,1,0,0
2,1180,1,1,3,1,1,1,3,8628250,39,0,1,0
6,1915,2,1,5,1,1,1,5,15486610,38,0,0,1
0,1533,2,2,4,0,1,0,5,11377000,48,1,0,0
0,534,1,1,2,0,2,2,3,5378000,29,0,0,1
4,1404,2,1,4,1,2,2,5,10334640,22,0,1,0
2,949,1,1,3,1,0,0,3,7774950,13,0,1,0
3,1876,3,2,5,0,1,0,4,9235150,15,0,1,0
2,753,1,1,2,1,2,2,5,9266600,40,0,1,0
2,993,1,1,3,1,1,0,5,9404600,20,0,1,0
0,1257,1,1,3,0,2,2,2,6771500,8,0,1,0
2,1280,2,1,4,1,1,1,5,15311500,26,1,0,0
4,1337,2,1,4,1,2,2,3,9389920,16,0,1,0
4,2325,4,2,6,0,2,1,5,11948440,22,0,1,0
3,1946,3,2,5,1,1,0,5,12129270,21,0,0,1
5,1719,1,1,4,1,1,1,3,11681650,45,0,1,0
3,1636,2,1,4,1,1,2,4,15224290,37,1,0,0
2,1264,2,1,4,1,2,1,4,15490850,23,1,0,0
0,780,1,1,2,1,1,1,2,7608500,30,1,0,0
4,2178,3,2,5,0,2,1,5,17268380,29,1,0,0
0,1232,1,1,3,1,1,0,3,7500750,25,0,0,1
0,762,1,1,2,0,1,0,1,3608250,23,0,1,0
6,1934,2,1,5,1,1,1,4,14019480,9,0,1,0
1,978,1,1,3,0,1,1,0,10283690,26,1,0,0
4,2248,4,2,6,0,1,2,3,11109840,22,0,1,0
5,1991,2,1,5,0,0,1,3,21350340,12,1,0,0
0,573,1,1,2,1,2,0,4,5582500,32,0,1,0
4,2496,4,2,6,1,2,2,4,20231160,28,1,0,0
4,1931,3,2,5,0,1,2,3,10770140,16,0,0,1
0,652,1,1,2,0,1,2,1,4664500,6,0,1,0
2,770,1,1,2,1,1,1,4,8086750,13,0,1,0
0,1323,1,1,3,0,2,1,3,10049250,31,1,0,0
4,2180,3,2,5,0,1,1,4,11237140,26,0,0,1
4,2458,4,2,6,0,1,1,4,18763360,28,1,0,0
3,1684,2,1,4,1,0,2,2,10088120,16,0,1,0
5,1556,1,1,4,0,2,0,5,18286600,5,1,0,0
0,526,1,1,2,1,1,0,4,6956750,13,1,0,0
2,714,1,1,2,1,0,0,5,10312400,36,1,0,0
0,748,1,1,2,0,1,0,2,5699500,34,1,0,0
1,635,1,1,2,0,1,0,0,6036800,40,1,0,0
2,1137,1,1,3,1,0,1,4,10145540,19,0,0,1
0,1132,1,1,3,1,1,0,4,7387000,16,0,1,0
5,1804,2,1,5,1,0,0,3,13073340,21,0,0,1
4,2327,4,2,6,0,2,1,4,11494940,17,0,1,0
4,1966,3,2,5,1,1,2,4,12383920,20,0,0,1
0,552,1,1,2,0,0,1,4,6624750,21,1,0,0
4,1862,3,2,5,0,1,2,3,15087520,16,1,0,0
3,1640,2,1,4,1,0,1,5,10295890,37,0,1,0
2,1232,2,1,4,1,2,0,5,15414900,14,1,0,0
2,799,1,1,2,1,1,2,3,8172980,33,0,0,1
0,1114,1,1,3,0,1,1,1,5360500,25,0,0,1
0,1444,2,2,4,0,2,1,2,6613250,35,0,1,0
4,2369,4,2,6,1,1,2,4,13250400,10,0,1,0
0,1642,2,2,4,0,1,1,5,12829750,41,1,0,0
2,771,1,1,2,0,1,2,4,10724600,8,1,0,0
3,1595,2,1,4,1,2,2,1,9524080,14,0,1,0
6,1766,1,1,4,1,0,0,5,20283340,37,1,0,0
3,1692,2,1,4,1,0,2,1,9427130,24,0,0,1
6,1827,2,1,5,1,1,1,4,21340820,36,1,0,0
2,1256,2,1,4,0,0,1,3,8547800,12,0,1,0
3,1892,3,2,5,0,1,2,4,10412770,46,0,1,0
6,1541,1,1,4,1,1,1,4,18197010,33,1,0,0
1,798,1,1,2,0,0,1,2,6350490,26,0,0,1
3,1845,3,2,5,1,2,2,1,10104040,52,0,0,1
5,1519,1,1,4,0,1,2,4,12336310,32,0,0,1
1,950,1,1,3,1,0,2,5,10978335,9,0,1,0
0,910,1,1,3,0,1,1,4,6721750,5,0,1,0
0,828,1,1,2,0,2,0,5,7031000,22,0,0,1
5,1551,1,1,4,0,1,2,5,11925160,33,0,1,0
2,831,1,1,3,1,2,1,5,9732220,17,0,0,1
2,1196,1,1,3,0,1,1,3,12787100,10,1,0,0
0,1589,2,2,4,0,1,2,2,7242250,41,0,1,0
5,1874,2,1,5,1,2,2,4,14635980,28,0,1,0
6,1867,2,1,5,1,1,0,4,20581260,33,1,0,0
6,1909,2,1,5,1,2,0,3,20600300,15,1,0,0
1,672,1,1,2,0,1,0,0,4456285,19,0,0,1
5,1997,2,1,5,0,1,2,4,21744380,24,1,0,0
5,1700,1,1,4,0,1,2,4,13342960,23,0,0,1
4,1934,3,2,5,1,2,1,3,16063820,21,1,0,0
5,1716,1,1,4,0,2,2,3,19151250,5,1,0,0
2,736,1,1,2,0,2,0,3,8817800,32,1,0,0
3,1505,2,1,4,0,2,1,2,8239330,39,0,0,1
1,689,1,1,2,1,0,1,1,6946275,5,0,0,1
2,862,1,1,3,0,1,0,4,7215190,39,0,0,1
0,1320,1,1,3,1,1,0,3,7774000,28,0,0,1
4,2300,4,2,6,0,2,2,3,12369320,16,0,0,1
3,1697,2,1,4,0,0,2,1,8632400,35,0,0,1
4,2178,3,2,5,0,1,2,4,10917620,11,0,1,0
2,1229,2,1,4,0,1,2,4,10107150,5,0,1,0
6,1549,1,1,4,0,0,1,3,16686780,44,1,0,0
3,1911,3,2,5,0,1,1,0,8051490,7,0,1,0
5,1654,1,1,4,0,0,1,5,12493450,39,0,0,1
2,1224,2,1,4,0,1,1,5,9598800,24,0,1,0
0,927,1,1,3,0,1,0,0,5644750,25,1,0,0
2,1166,1,1,3,0,2,2,5,14849300,14,1,0,0
1,900,1,1,3,1,1,1,4,9789995,13,0,1,0
6,1924,2,1,5,0,0,1,3,13708870,5,0,0,1
3,1527,2,1,4,0,1,1,1,11709470,16,1,0,0
3,1773,2,1,4,0,0,1,1,7840470,16,0,1,0
4,2187,3,2,5,1,1,2,3,17735560,18,1,0,0
3,1574,2,1,4,1,2,1,3,13737660,48,1,0,0
4,2235,4,2,6,1,1,1,4,18257260,13,1,0,0
2,776,1,1,2,1,2,2,4,11711950,17,1,0,0
1,1030,1,1,3,1,1,1,4,13840875,25,1,0,0
2,791,1,1,2,1,0,0,5,8747420,5,0,0,1
5,1600,1,1,4,0,1,1,4,18127850,35,1,0,0
2,1270,2,1,4,0,1,1,3,8572850,19,0,1,0
2,1150,1,1,3,0,1,1,3,8882750,15,0,0,1
4,2369,4,2,6,1,1,1,5,19436960,28,1,0,0
5,1814,2,1,5,1,2,0,4,20421310,23,1,0,0
6,1925,2,1,5,0,0,2,5,22499550,15,1,0,0
0,1217,1,1,3,1,1,0,0,5710250,5,0,1,0
5,1668,1,1,4,0,0,1,3,10839370,21,0,1,0
3,1668,2,1,4,1,2,2,3,10249920,51,0,0,1
0,1435,2,2,4,1,1,1,2,10813000,40,1,0,0
1,762,1,1,2,0,0,1,3,7283940,36,0,0,1
3,1816,3,2,5,0,1,1,2,9423970,26,0,0,1
2,1255,2,1,4,0,0,2,5,10222950,37,0,1,0
4,2011,3,2,5,1,2,2,4,12914980,28,0,0,1
3,1874,3,2,5,1,2,0,1,14057920,26,1,0,0
3,1743,2,1,4,0,1,1,0,12498160,18,1,0,0
5,1545,1,1,4,1,1,0,5,19030440,22,1,0,0
2,782,1,1,2,1,1,1,5,11934800,8,1,0,0
0,1349,2,2,4,1,2,1,0,7141125,5,0,0,1
4,2443,4,2,6,0,2,1,4,11734800,20,0,1,0
4,1696,2,1,4,1,1,1,3,9719120,16,0,1,0
3,1727,2,1,4,0,1,2,1,13281650,50,1,0,0
2,813,1,1,3,1,0,2,5,9512350,33,0,1,0
5,1998,2,1,5,1,2,0,4,22401070,6,1,0,0
4,1961,3,2,5,1,1,1,5,12616740,16,0,0,1
4,2298,4,2,6,0,1,1,5,12631140,29,0,0,1
0,1544,2,2,4,0,2,2,5,13846250,11,1,0,0
5,1930,2,1,5,0,1,0,5,20695180,19,1,0,0
1,642,1,1,2,1,1,2,3,8121150,10,0,1,0
2,1066,1,1,3,0,2,0,3,11205450,19,1,0,0
5,1673,1,1,4,1,0,2,5,14702890,40,0,0,1
5,1829,2,1,5,1,1,0,5,13177330,34,0,1,0
0,616,1,1,2,0,0,2,3,6805500,30,1,0,0
1,713,1,1,2,0,1,2,2,7148255,37,0,0,1
2,838,1,1,3,0,1,2,4,8371810,25,0,0,1
3,1804,3,2,5,1,2,0,2,14524030,9,1,0,0
5,1840,2,1,5,1,0,0,4,13802880,29,0,0,1
1,876,1,1,3,1,0,0,2,7945255,17,0,0,1
0,1213,1,1,3,0,1,1,3,6628625,35,0,0,1
3,1541,2,1,4,0,2,0,0,5574400,45,0,1,0
0,1401,2,2,4,0,2,1,4,7900250,41,0,1,0
3,1637,2,1,4,0,1,1,2,8621960,18,0,0,1
2,1299,2,1,4,1,1,2,5,11845200,4,0,1,0
0,1160,1,1,3,0,1,1,4,9516250,43,1,0,0
2,770,1,1,2,1,1,1,5,8558000,12,0,1,0
0,1496,2,2,4,1,2,1,5,9789500,22,0,1,0
2,911,1,1,3,1,0,1,3,8383570,14,0,0,1
